day,month,year,mintp,mxntp,p,evp
29,10,1997,16.5,26.4,1.9,2.8
30,10,1997,13,19,7.7,1.7
31,10,1997,10.7,18.3,0,1.7
1,11,1997,13.2,20.4,0,1.7
2,11,1997,12.3,22,0,2.2
3,11,1997,13,20.8,1.8,1.6
4,11,1997,16.8,21.1,8.1,1.6
5,11,1997,16,23,0.1,2
6,11,1997,17.5,24.4,1.5,2.3
7,11,1997,16,21.6,0,1.6
8,11,1997,13.3,26,0,2.8
9,11,1997,13.1,24.1,0,2.4
10,11,1997,14,24.3,0,2.3
11,11,1997,15,22,0,1.7
12,11,1997,12.6,24,18.6,2.4
13,11,1997,11,18.7,0.2,1.8
14,11,1997,11.2,18.2,2,1.5
15,11,1997,13,18.5,0,1.7
16,11,1997,12,19.4,0,1.7
17,11,1997,11.9,19.6,2.8,1.6
18,11,1997,11,17.8,4.5,1.4
19,11,1997,9.4,19,1.8,1.5
20,11,1997,14,19.3,4.2,1.6
21,11,1997,12.5,22.1,0,2.1
22,11,1997,12.8,23,0,2.4
23,11,1997,11.8,17.1,18.6,1.4
24,11,1997,12,18.7,0,1.7
25,11,1997,9.5,19.6,0,1.6
26,11,1997,9,20.3,0,1.9
27,11,1997,10.6,19.4,0,1.9
28,11,1997,11,20,0,1.5
29,11,1997,12,19.6,10.6,1.5
30,11,1997,12,14.2,6.4,1.1
1,12,1997,11,16,0,1.5
2,12,1997,10.2,18.8,0,1.6
3,12,1997,11.2,15.2,0,1.2
4,12,1997,9.6,16,0,1.2
5,12,1997,11,19,0,1.6
6,12,1997,9,16.3,24.6,1
7,12,1997,11.5,16,0,1.5
8,12,1997,9.4,15.9,4.9,1.1
9,12,1997,11.5,17.6,0.4,1.4
10,12,1997,11,17,0,1.4
11,12,1997,11.2,18.4,0,1.4
12,12,1997,11.9,19.1,0,1.5
13,12,1997,12,16,8.6,1.3
14,12,1997,8.9,16.4,4.9,1.4
15,12,1997,9,15.5,0,1.6
16,12,1997,4.8,17,0,1.4
17,12,1997,10.8,21.2,0,1.9
18,12,1997,8.8,20.4,0,1.8
19,12,1997,10.6,20.5,1.4,1.8
20,12,1997,11.8,19.3,0,1.7
21,12,1997,10.1,17.6,0,1.7
22,12,1997,10.6,19,0,1.8
23,12,1997,12.2,20.2,0,1.6
24,12,1997,14,16.2,0,1
25,12,1997,12,18,0,1.3
26,12,1997,8.6,17.3,6.2,1.3
27,12,1997,9,15,10.4,1.1
28,12,1997,8.6,14.4,3.6,1.2
29,12,1997,8,16.5,0,1.4
30,12,1997,3.4,16.2,0,1
31,12,1997,6.8,17.6,0,1.5
1,1,1998,7,17.7,0,1.4
2,1,1998,7.5,18.2,3.3,1.3
3,1,1998,10.4,16.2,0,1.3
4,1,1998,9,20.1,0,1.6
5,1,1998,10,18,0,1.3
6,1,1998,11.6,18,0,1.2
7,1,1998,9.3,17.2,0,1.3
8,1,1998,7.1,18.9,0,1.5
9,1,1998,4.5,18.2,0,1.4
10,1,1998,4.2,17.1,0,1.2
11,1,1998,3.5,18.6,0,1.6
12,1,1998,6,19,0,1.9
13,1,1998,10,19,0,2
14,1,1998,10,15.9,1.7,1.3
15,1,1998,10.3,15.7,0,1.5
16,1,1998,8.8,16,2.5,1.5
17,1,1998,9.8,14.2,0,1.3
18,1,1998,10.2,16,0,1.5
19,1,1998,6,16,0,1.6
20,1,1998,10.8,17,4.2,1.7
21,1,1998,8,11.4,1.2,1.5
22,1,1998,7,12,3,1.3
23,1,1998,6.9,14.5,0.4,1.5
24,1,1998,5,15.3,0,1.7
25,1,1998,7.2,16.2,3,1.7
26,1,1998,6,14,3,1.2
27,1,1998,3.7,16,0,1.5
28,1,1998,6.8,17.2,0,1.8
29,1,1998,10,16.7,0,1.4
30,1,1998,7.6,19,0,1.7
31,1,1998,11,18.5,7.3,1.7
1,2,1998,9.1,19.7,0,2
2,2,1998,9.5,18.8,0,1.8
3,2,1998,9.1,20.6,3,2
4,2,1998,12,20,0,2.1
5,2,1998,11,16.6,0,1.8
6,2,1998,9,16,0,1.7
7,2,1998,7.5,15.5,0,1.8
8,2,1998,7.2,17.1,0,2
9,2,1998,9,16,0,1.8
10,2,1998,6.2,16.2,0,1.9
11,2,1998,3.8,18.3,0,2
12,2,1998,5,20.2,0,2.3
13,2,1998,6,20,0,2.3
14,2,1998,5,19.7,0,2.2
15,2,1998,8,19,0,2.1
16,2,1998,10.5,17.9,0,2.1
17,2,1998,7.5,18,0,2
18,2,1998,12,18.1,0,2.1
19,2,1998,10,18.3,0,2.1
20,2,1998,6.8,21.4,0,2.8
21,2,1998,8,21.3,0,2.7
22,2,1998,4.5,21.9,0,2.6
23,2,1998,8,16,3.7,2.1
24,2,1998,5,15.1,12,2.2
25,2,1998,8.3,14.5,2.2,1.8
26,2,1998,8,15,27.8,1.7
27,2,1998,9.8,15,8,1.6
28,2,1998,7.5,18,0,2.2
1,3,1998,7.5,20,0,2.8
2,3,1998,8.6,17.8,0,2.4
3,3,1998,9.2,16.4,0,2.1
4,3,1998,7.3,20.4,0,2.7
5,3,1998,8.1,23.5,0,3.4
6,3,1998,9.7,19.6,0,2.8
7,3,1998,9.3,24,0,3.6
8,3,1998,13.1,22,0,3.2
9,3,1998,13,19.4,0,2.8
10,3,1998,9.8,14.3,9.7,2.4
11,3,1998,7.7,15,0,2.9
12,3,1998,7.5,17.2,1,2.8
13,3,1998,9,15.6,1.4,2.1
14,3,1998,7,16,0.5,2.2
15,3,1998,10.3,17,1.5,2.5
16,3,1998,9.6,18.5,0,2.8
17,3,1998,11.6,19.3,0,2.9
18,3,1998,9.1,18.2,0,2.6
19,3,1998,7.6,21,0,3.4
20,3,1998,9,19.3,0,3
21,3,1998,8,19.5,0,3.1
22,3,1998,8,14.4,0,2.3
23,3,1998,7.2,17.5,0,2.8
24,3,1998,10,18.5,3.2,2.8
25,3,1998,8,13,4.2,2.2
26,3,1998,7.8,13,0,2.6
27,3,1998,8.3,17,0,2.9
28,3,1998,9.8,19,0,3.1
29,3,1998,6.2,22.8,0,3.9
30,3,1998,13,18,1.3,2.3
31,3,1998,12.7,16.2,1.6,1.5
1,4,1998,13,20.4,0,2.8
2,4,1998,11.3,22,0,3.3
3,4,1998,9.8,25,0,4.1
4,4,1998,11,31,0,5.3
5,4,1998,13,32.4,0,5.9
6,4,1998,15.6,23.3,0,3.8
7,4,1998,11.8,30,0,5.3
8,4,1998,14.2,21,0,3
9,4,1998,15,20.3,0,3
10,4,1998,12,27,0,5.1
11,4,1998,12.5,22.3,0,4
12,4,1998,11.6,20,0,3.9
13,4,1998,10.9,21.4,0,4.2
14,4,1998,11.6,19.2,0,3.6
15,4,1998,11,24.4,0.4,4.6
16,4,1998,15,23,0,4.3
17,4,1998,10.3,24.5,3,4.8
18,4,1998,12,19.7,6.9,3.8
19,4,1998,9.5,21.7,0,4.5
20,4,1998,9.5,26,0,4.8
21,4,1998,14,24.8,0,4.2
22,4,1998,15.6,21,7.3,3
23,4,1998,14,17,14,1.8
24,4,1998,13.5,21.4,0,3.6
25,4,1998,14.7,22.5,0,4
26,4,1998,11.8,26.4,0,5.1
27,4,1998,12,23.3,7.8,4.3
28,4,1998,10.5,20.3,0,4
29,4,1998,10.7,25,0,5.2
30,4,1998,17,27.6,0,5.5
1,5,1998,15.1,21.3,0,3.3
2,5,1998,15.7,20,0,3
3,5,1998,15,22.4,24.3,3.7
4,5,1998,12.6,22.6,0,4.4
5,5,1998,11,23,0,4.6
6,5,1998,12.7,20.5,0.5,3.8
7,5,1998,13.2,21.3,0,3.9
8,5,1998,12,23,0,4.2
9,5,1998,11.8,25,0,5
10,5,1998,11.6,26,0,5.4
11,5,1998,11.8,28,0,5.7
12,5,1998,13,28.3,0,5.9
13,5,1998,15,29.6,0,6.3
14,5,1998,18,27,0,5.2
15,5,1998,15.7,24.5,13.3,4.3
16,5,1998,16.4,25,0,4.5
17,5,1998,15,26.3,0,5.3
18,5,1998,15,24,0,4.6
19,5,1998,13.4,24.8,0,5
20,5,1998,13.5,23,0,4.3
21,5,1998,13.4,24.1,0,4.5
22,5,1998,13.5,25,0,4.7
23,5,1998,14.6,27.5,0,5.7
24,5,1998,15.5,26,3,4.8
25,5,1998,17,24,0,4.2
26,5,1998,16.2,25.8,0,5.1
27,5,1998,15.5,32,0,6.8
28,5,1998,18,29.5,4.5,5.8
29,5,1998,17,27.4,0,5.3
30,5,1998,16.5,30.5,0,6.2
31,5,1998,18.4,33.3,0,7
1,6,1998,20.7,38.5,0,8.3
2,6,1998,22.6,39.5,0,8.6
3,6,1998,24.8,37.4,0,7.9
4,6,1998,25,33.6,0,6.7
5,6,1998,23.3,34.6,0,7.1
6,6,1998,20,28.6,5.2,5.1
7,6,1998,18.5,29.3,0,5.6
8,6,1998,20,29,0,5.4
9,6,1998,19.4,28,0,5.4
10,6,1998,18.6,28,0,5.4
11,6,1998,17.7,36,0,7.6
12,6,1998,18.7,25.7,0,5.1
13,6,1998,16.8,25.5,0,5.4
14,6,1998,15.4,27.4,0,5.8
15,6,1998,20.3,31,0,6.1
16,6,1998,19,31.1,0.5,6.2
17,6,1998,20,27.5,0,5.6
18,6,1998,17.6,27,0,5.6
19,6,1998,17,27.3,0,5.5
20,6,1998,15.6,28,0,5.5
21,6,1998,15.5,32.2,0,6.8
22,6,1998,16.8,33.5,0,7.3
23,6,1998,19,36.2,0,7.9
24,6,1998,20.5,34.8,0,7.3
25,6,1998,20.3,37,0,7.7
26,6,1998,20.5,32.8,0,6.4
27,6,1998,21.4,39.4,0,8.2
28,6,1998,22.5,41,0,8.6
29,6,1998,27,43,0,9.2
30,6,1998,25.4,44,0,9.3
1,7,1998,26.5,46.4,0,9.7
2,7,1998,23.4,40.3,0,8.1
3,7,1998,23.6,34.3,0,6.7
4,7,1998,23,33.3,0,6.5
5,7,1998,21.2,32,0,6.3
6,7,1998,21.1,31.5,0,5.9
7,7,1998,20.1,42.3,0,8.6
8,7,1998,23,30.4,0,5.7
9,7,1998,21.7,29.5,0,5.7
10,7,1998,18.5,28.6,0,5.3
11,7,1998,18.6,32,0,6.3
12,7,1998,20.5,33,0,6.5
13,7,1998,20,36.4,0,7.3
14,7,1998,23,34.7,0,6.4
15,7,1998,22.9,32,0,6.1
16,7,1998,20.6,30,0,5.8
17,7,1998,19.1,31.6,0,6.2
18,7,1998,20.1,33.2,0,6.6
19,7,1998,19.8,34,0,6.8
20,7,1998,23.4,36,0,7.1
21,7,1998,25,36,0,7.4
22,7,1998,21.5,32,0,5.6
23,7,1998,22.4,33.1,0,6.1
24,7,1998,22.3,34.5,0,6.5
25,7,1998,22.5,35,0,6.8
26,7,1998,21.7,38,0,7.7
27,7,1998,21.8,42.2,0,8.5
28,7,1998,24.7,36.2,0,7
29,7,1998,23.5,31.3,0,5.5
30,7,1998,23,33,0,5.9
31,7,1998,20,32.1,0,5.6
1,8,1998,22.7,38.1,0,7.6
2,8,1998,24,37.3,0,7.3
3,8,1998,23.3,39.7,0,7.9
4,8,1998,18.5,30,17,5.7
5,8,1998,17.8,27.2,1,4.6
6,8,1998,20.5,28.9,38.2,4.7
7,8,1998,20.5,29.5,0,4.7
8,8,1998,22.3,29.3,11,4.4
9,8,1998,21.4,31.2,0,5.1
10,8,1998,22,33,0,5.6
11,8,1998,21.6,33.1,0,5.9
12,8,1998,20.8,34.5,0,6.6
13,8,1998,22.2,34,0,6.1
14,8,1998,22,34.8,0,6.4
15,8,1998,22.2,41.2,0,7.9
16,8,1998,25,34,0,5.6
17,8,1998,22.8,38,0,7
18,8,1998,24,36.4,0,6.5
19,8,1998,24.8,37.8,0,6.8
20,8,1998,23,35.2,0,6.2
21,8,1998,24.8,33.4,0,5.7
22,8,1998,23.8,33,0,5.5
23,8,1998,23.7,33.5,0,5.7
24,8,1998,23.6,34.5,0,6
25,8,1998,20.5,33,0,5.6
26,8,1998,22,32.2,0,5.4
27,8,1998,20.2,37.5,0,6.7
28,8,1998,24,32.6,0,5.4
29,8,1998,22.6,30,0,5
30,8,1998,20,30,0,5
31,8,1998,20.1,36.2,0,6.3
1,9,1998,25,35.4,0,5.5
2,9,1998,27,36.6,0,5.6
3,9,1998,24.2,33,0,4.7
4,9,1998,23,32.5,0,4.7
5,9,1998,24,35.8,0,5.8
6,9,1998,22.5,33.2,0,5.6
7,9,1998,18.9,35.3,0,5.9
8,9,1998,23,32.4,0,5.1
9,9,1998,21.5,29.1,0,4.4
10,9,1998,20,33,0,5.3
11,9,1998,21.3,35.7,0,5.7
12,9,1998,22.9,33.2,0,5.2
13,9,1998,20.7,32.1,0,5.3
14,9,1998,22,30,0,4.6
15,9,1998,20,28,0,4.4
16,9,1998,18.5,28,0,4.3
17,9,1998,19,30,0,4.5
18,9,1998,20,27.4,0,4
19,9,1998,16.5,28,0,4.2
20,9,1998,16,27.2,0,4.2
21,9,1998,18.3,27,0,4
22,9,1998,18,27.4,3,4
23,9,1998,20.5,28,21,3.3
24,9,1998,20.3,26.8,0.8,2.9
25,9,1998,18.4,30.7,0,4.2
26,9,1998,21.8,37,1.2,5.6
27,9,1998,22.9,27.2,1.8,3
28,9,1998,19.5,26.7,11.3,3.4
29,9,1998,18.1,26.3,0,3.1
30,9,1998,18.6,30.4,0,4
1,10,1998,18.9,29.5,39.9,3.9
2,10,1998,18.5,23,0,2.3
3,10,1998,18,24,0,3
4,10,1998,16,27,0,3.5
5,10,1998,18,31,0,4
6,10,1998,18,26.8,2.6,3
7,10,1998,16,24,0,3
8,10,1998,16.3,24.4,0,3.1
9,10,1998,16.8,24.5,0,2.8
10,10,1998,17,19.1,11.8,1.5
11,10,1998,16,22,0.8,2.4
12,10,1998,15.6,21.1,6.3,2.1
13,10,1998,17,22.5,0,2.6
14,10,1998,15.8,24,0,2.7
15,10,1998,14.9,25,0,3
16,10,1998,14,27,0,3.1
17,10,1998,16,28,0,3.5
18,10,1998,15.6,29.6,0,3.9
19,10,1998,16,30.6,1.7,3.9
20,10,1998,16.9,21.2,0,2.2
21,10,1998,15.2,23,0,2.1
22,10,1998,18,25,0,2.2
23,10,1998,14.5,23.4,0,1.9
24,10,1998,15.5,24.5,0,2.5
25,10,1998,16.1,26.3,0,3.3
26,10,1998,16.3,22.2,0,2.3
27,10,1998,14,22,0,2.6
28,10,1998,12.5,24.4,0,2.9
29,10,1998,12.3,27.5,0,3.4
30,10,1998,13.7,24,0,2.9
31,10,1998,15,22.7,0,2.6
1,11,1998,12,25,0,2.8
2,11,1998,14.4,24.6,0,2.6
3,11,1998,12.7,27,0,2.9
4,11,1998,13.1,29.1,0,3.5
5,11,1998,15.6,28.1,0,3.5
6,11,1998,12.6,25,0,2.5
7,11,1998,15.1,21.3,0,2.4
8,11,1998,12.4,20.1,0,2.2
9,11,1998,9,22,0,2.3
10,11,1998,9.1,24.5,0,2.7
11,11,1998,15,19.4,0.6,1.5
12,11,1998,13.8,19.4,3,2.2
13,11,1998,12.8,20.2,1.8,1.9
14,11,1998,12.6,21.7,0,1.7
15,11,1998,13,21,0,1.8
16,11,1998,11.2,18.3,1.5,1.7
17,11,1998,13,19,0,2
18,11,1998,11.4,18.7,2.6,1.6
19,11,1998,13,18.6,1,1.5
20,11,1998,10,14.6,13.5,1.3
21,11,1998,7,10.2,0.9,1
22,11,1998,4,12.5,0.8,1.4
23,11,1998,5.6,14.6,0.3,1.4
24,11,1998,7,17.1,0,1.8
25,11,1998,7.6,15.4,0,1.3
26,11,1998,7.2,15,0,1.5
27,11,1998,8.1,17,7.2,1.3
28,11,1998,9,15,13.1,1.1
29,11,1998,10.6,17.1,2.2,1.6
30,11,1998,9,16.3,0,1.4
1,12,1998,7,16.3,0,1.5
2,12,1998,6.2,17.4,0,1.4
3,12,1998,10.1,21,0,1.7
4,12,1998,9,17.7,0,2
5,12,1998,9.5,17.6,1.5,1.7
6,12,1998,9.8,15.6,5.8,1.5
7,12,1998,9.2,14.4,4.8,1.4
8,12,1998,8,13,1,1.6
9,12,1998,6.4,14.3,0,1.6
10,12,1998,8.4,17.7,1.1,1.9
11,12,1998,9.6,18,1.3,1.6
12,12,1998,10,16,1.8,1.2
13,12,1998,12.3,17.2,0,1.4
14,12,1998,12.5,19.2,0,1.5
15,12,1998,12,19.6,0,1.5
16,12,1998,10,19.7,0,1.5
17,12,1998,10,15.5,0,1.1
18,12,1998,10,17.3,0,1.5
19,12,1998,8,16.1,0,1.2
20,12,1998,10,17.9,0,1.7
21,12,1998,9.7,15,17.2,1.5
22,12,1998,9.2,15.3,0.6,1.3
23,12,1998,8,14,0,1.4
24,12,1998,4,13.8,0,1.2
25,12,1998,6,13.5,16.8,1.1
26,12,1998,9,12.5,5.3,0.7
27,12,1998,6.8,15.7,0,1.3
28,12,1998,4.8,15.5,0,1.3
29,12,1998,4.1,14.1,0,1.2
30,12,1998,4,16,0,1.2
31,12,1998,6,17,0,1.5
1,1,1999,11.1,18.5,2.6,1.5
2,1,1999,9.8,13.5,3.5,1.2
3,1,1999,10.5,16.1,0,1.2
4,1,1999,13,17.6,0,1.5
5,1,1999,11,18.2,0,1.3
6,1,1999,8.7,18,0,1.3
7,1,1999,5.2,19.3,0,1.6
8,1,1999,8.2,18.8,0,1.8
9,1,1999,8,19.1,0,1.7
10,1,1999,7.5,18.4,0,1.8
11,1,1999,7,17.6,0,1.9
12,1,1999,2.4,17.7,0,1.8
13,1,1999,8.5,20.9,0,2.3
14,1,1999,8.3,16.9,4.6,1.4
15,1,1999,10.2,14,6.8,0.7
16,1,1999,12.3,15,7.8,0.8
17,1,1999,12,15.8,0,1.2
18,1,1999,12,16.9,53.5,1.1
19,1,1999,10.8,13.6,30.5,0.7
20,1,1999,11.2,15,0,1.1
21,1,1999,9,16,0,1.3
22,1,1999,7,18,0,1.5
23,1,1999,3.6,18.5,0,1.6
24,1,1999,7.8,15.6,0,1.2
25,1,1999,9,16,0,1.5
26,1,1999,8.6,15.5,0,1.4
27,1,1999,7.5,16.7,0.3,1.6
28,1,1999,10.2,15,2.4,1.6
29,1,1999,9,16.7,10.3,1.7
30,1,1999,2,10.2,8.7,1.1
31,1,1999,1,5.6,12.8,0.8
1,2,1999,1,5,15.4,0.7
2,2,1999,1,11,1.3,1.3
3,2,1999,3.5,13,0,1.4
4,2,1999,3.5,14,0,1.5
5,2,1999,7,15.2,0,1.5
6,2,1999,9,15.2,0,1.7
7,2,1999,10,15.8,0,1.9
8,2,1999,9,15.6,1.7,1.7
9,2,1999,5.5,18.6,0,2.1
10,2,1999,7,18.7,6.2,2.3
11,2,1999,4,9.3,11.8,1.3
12,2,1999,3.6,10.2,3.1,1.5
13,2,1999,2.2,9.9,2.3,1.2
14,2,1999,2.3,13,0,1.6
15,2,1999,1,14,0,1.8
16,2,1999,5,12.7,0,1.5
17,2,1999,5,14.6,0.8,1.7
18,2,1999,8.7,15.5,0.4,1.8
19,2,1999,8,16.2,0.7,1.8
20,2,1999,9.6,18.5,0,2.2
21,2,1999,10.5,18,0,2.1
22,2,1999,11,21.2,2.2,2.8
23,2,1999,9,15.1,1.5,2.1
24,2,1999,8.1,15.5,0,1.8
25,2,1999,8,22,0,3
26,2,1999,7,19.8,0,2.3
27,2,1999,6.3,19,0,2.1
28,2,1999,13.2,17.1,0,1.7
1,3,1999,13.8,17,0,1.6
2,3,1999,11,18.3,0,1.9
3,3,1999,8.5,18.3,0,2.3
4,3,1999,8.9,21.3,1.6,2.9
5,3,1999,8.2,19.1,0,2.9
6,3,1999,8,18.3,0,2.8
7,3,1999,8,18,0,2.8
8,3,1999,6.2,20,0,3
9,3,1999,10.6,22.5,0,3.1
10,3,1999,9,21.7,0,2.9
11,3,1999,12.8,20.4,0,2.8
12,3,1999,12,19.2,0,2.5
13,3,1999,10,20.4,0,2.6
14,3,1999,12.6,21.2,0,2.8
15,3,1999,12,19.5,0,2.4
16,3,1999,12.5,18.3,2,2
17,3,1999,10,18.3,7.2,2.2
18,3,1999,7.9,13.6,0.4,2.4
19,3,1999,6.8,16,0,2.6
20,3,1999,9.6,16.8,0,2.7
21,3,1999,7.8,18.3,0,3
22,3,1999,4.2,22.2,0.5,3.6
23,3,1999,10.5,17,0,2.8
24,3,1999,7.5,21.8,0,3.6
25,3,1999,12.7,22.6,2.5,3.4
26,3,1999,9.1,19.8,4.2,2.8
27,3,1999,11.6,20.2,0,3.5
28,3,1999,8.7,18.1,5.7,3.2
29,3,1999,8.3,15,25,2.3
30,3,1999,9,18,0,2.8
31,3,1999,9,20,0,3.4
1,4,1999,7.6,21.1,0,3.8
2,4,1999,7.2,21.2,0,3.6
3,4,1999,13,19.8,0,3
4,4,1999,10.8,21.1,0,3.4
5,4,1999,9,21.9,0,3.5
6,4,1999,9,24,0,4.2
7,4,1999,10,26,0,4.6
8,4,1999,10,18.2,0,3.1
9,4,1999,8.7,19.3,0,3.5
10,4,1999,9.8,18.3,6.4,3
11,4,1999,9,21.2,0,3.8
12,4,1999,10,21,0,3.8
13,4,1999,9,23.4,0,4.5
14,4,1999,9.2,22.2,0,4.2
15,4,1999,14,25.4,10,4.4
16,4,1999,13,18,1.5,2.6
17,4,1999,8.5,24.5,0,5
18,4,1999,11.7,21.6,0,4.3
19,4,1999,9.8,21.5,0,4.1
20,4,1999,7.2,26.3,0,4.9
21,4,1999,13.5,32,0,6.2
22,4,1999,15.7,27,0,5
23,4,1999,13,25.2,0,4.8
24,4,1999,13,21.5,0,4
25,4,1999,11,21.7,0,4.4
26,4,1999,8,28.2,0,5.4
27,4,1999,12,27.5,0,5.3
28,4,1999,16.8,23,0,3.7
29,4,1999,15,23.4,0,3.8
30,4,1999,13,22,0,3.7
1,5,1999,14.5,26.1,0,4.7
2,5,1999,16.2,31.9,5.2,6
3,5,1999,16,25.6,0.3,4.4
4,5,1999,13.9,28.2,0,5.7
5,5,1999,16,28.3,0,5.6
6,5,1999,14.1,25.8,0,4.8
7,5,1999,13,28,0,5.4
8,5,1999,17.1,30.5,0,5.8
9,5,1999,18.6,32,0,6.1
10,5,1999,17.2,26.2,0,4.3
11,5,1999,16.5,31.6,0,6.1
12,5,1999,15,28.2,0,5.1
13,5,1999,14,37,0,7.1
14,5,1999,20.2,31.5,0,5.9
15,5,1999,17.5,31.6,0,6
16,5,1999,17.2,29.4,0,5.5
17,5,1999,18.3,33,0,6.8
18,5,1999,18.2,26,0,4.7
19,5,1999,18,24,0,4.3
20,5,1999,17,25.4,0,5
21,5,1999,15,26.2,0,5.4
22,5,1999,14.4,24,0,4.7
23,5,1999,17,25.2,0,4.7
24,5,1999,15,25,0,4.7
25,5,1999,13,29.5,0,6.2
26,5,1999,17,30,0,6.2
27,5,1999,13.5,31.2,0,6.7
28,5,1999,16.8,31.7,0,6.8
29,5,1999,22,29.6,0,5.6
30,5,1999,20,33.5,0,6.8
31,5,1999,21.8,37,0,7.9
1,6,1999,20.6,39,0,8.1
2,6,1999,22,41.2,0,8.6
3,6,1999,23,38,0,8
4,6,1999,24,36.6,0,7.5
5,6,1999,20.3,30.5,0,5.9
6,6,1999,16.4,38,1.7,7.8
7,6,1999,23,34,0,6.6
8,6,1999,22,31.7,0,6
9,6,1999,21,29,0,5.5
10,6,1999,19.6,32,0,6.3
11,6,1999,20.3,30.4,0,6.1
12,6,1999,19,29.3,0,6
13,6,1999,20,29.8,0,5.9
14,6,1999,17.8,27,0,4.8
15,6,1999,19.9,30.5,0,6.2
16,6,1999,19.1,29.5,0,5.9
17,6,1999,18,29.2,0,6
18,6,1999,16,32.2,0,6.9
19,6,1999,21,30.1,2.1,5.9
20,6,1999,18.4,29.5,0,5.9
21,6,1999,20.5,29.6,0,5.8
22,6,1999,19,28.4,0,5.7
23,6,1999,14.2,30,0,6.3
24,6,1999,20.5,32.5,0,6.3
25,6,1999,19.7,29,0,5.3
26,6,1999,17,32.8,0,7
27,6,1999,21,35,0,7.2
28,6,1999,21.3,33.2,0,6.5
29,6,1999,19,34,0,6.9
30,6,1999,21.7,32.6,0,6.6
1,7,1999,23,33.9,0,7
2,7,1999,18.5,31.2,0,6.3
3,7,1999,18.4,36.5,0,7.6
4,7,1999,23,35.9,0,7.3
5,7,1999,24.4,37.5,0,7.6
6,7,1999,22,32.6,0,6.1
7,7,1999,23,32.7,0,6.3
8,7,1999,21.4,31.5,0,6.2
9,7,1999,21.9,31.6,0,6.1
10,7,1999,22,31,0,5.7
11,7,1999,22,34.4,0,6.7
12,7,1999,25,40.1,0,8.2
13,7,1999,25.7,38,0,7.4
14,7,1999,24,33,0,6.1
15,7,1999,20.3,33.3,0,6.8
16,7,1999,22.4,33.1,0,6.5
17,7,1999,22,31,0,5.5
18,7,1999,21,32.1,0,5.8
19,7,1999,23.9,34.7,0,6.5
20,7,1999,24,33.2,0,5.8
21,7,1999,23,30.3,0,4.6
22,7,1999,22.9,33,0,5.8
23,7,1999,24,33,0,6.3
24,7,1999,20,29.5,0,5.5
25,7,1999,19.4,30.2,0,5.8
26,7,1999,20.2,31,0,5.8
27,7,1999,19,33.2,0,6.5
28,7,1999,23.5,34.2,0,6.4
29,7,1999,22.9,32,0,5.9
30,7,1999,21.9,32,0,5.8
31,7,1999,20.5,31.8,0,5.6
1,8,1999,24.1,31.8,0,5
2,8,1999,23,30.6,0,4.9
3,8,1999,21,33.4,0,6
4,8,1999,25.5,38.2,0,7.1
5,8,1999,25.5,35.5,0,6.1
6,8,1999,26.6,38,0,6.9
7,8,1999,27.6,43.8,0,8.6
8,8,1999,28.2,39.7,0,7.6
9,8,1999,28.4,45.6,0,9
10,8,1999,28,38.2,0,6.8
11,8,1999,26,34.3,0,5.8
12,8,1999,24.6,34.1,0,6
13,8,1999,24.4,28.7,0.5,4
14,8,1999,22,32,0,5.3
15,8,1999,22.9,32.6,0,5.7
16,8,1999,24.1,37.5,0,6.7
17,8,1999,25.6,35.6,0,5.6
18,8,1999,25,36.7,0,6.3
19,8,1999,24.5,43,0,7.9
20,8,1999,26.5,45.3,0,8.5
21,8,1999,25,35.5,0,5.4
22,8,1999,25,35.6,0,5.8
23,8,1999,22.3,36.2,0,6.4
24,8,1999,22.9,36,0,6
25,8,1999,21.8,38,0,6.9
26,8,1999,23.1,38.9,0,7
27,8,1999,26,36.5,0,5.8
28,8,1999,26,36,0,5.8
29,8,1999,23,37.3,0,6.4
30,8,1999,25,32,0,4.6
31,8,1999,23.2,32,0,4.8
1,9,1999,22,31.2,0,4.6
2,9,1999,21.4,33.8,0,5.6
3,9,1999,21,33.5,0,5.4
4,9,1999,23,35.4,0,5.7
5,9,1999,23,33,0,4.7
6,9,1999,24.9,36.5,0,5.7
7,9,1999,25.9,38.2,4.8,6.4
8,9,1999,21.2,31.7,3.2,4.7
9,9,1999,22,29.2,0,3.9
10,9,1999,22.8,29.5,0,4.1
11,9,1999,21.7,29,0.2,4.1
12,9,1999,20.5,27.3,0,3.6
13,9,1999,19.2,30,0,4.4
14,9,1999,22.5,34.4,0,5.1
15,9,1999,25,34.2,0,4.9
16,9,1999,24,32.4,0,4.9
17,9,1999,21,30.2,0,4.4
18,9,1999,20.5,32,0,4.8
19,9,1999,22,34.2,0,5
20,9,1999,25,33.2,0,4.4
21,9,1999,23.4,29.5,0,4.1
22,9,1999,19.4,31.4,0,4.6
23,9,1999,22.8,33.2,0,4.5
24,9,1999,21.4,34.1,0,4.8
25,9,1999,21.6,38,0,5.8
26,9,1999,20.2,31,0,4
27,9,1999,21,33.8,0,4.8
28,9,1999,23,29.5,0,3.8
29,9,1999,22,29.7,0,4
30,9,1999,18.4,32.6,0,4.7
1,10,1999,21.6,28.2,0,3.8
2,10,1999,19.6,29.3,0,3.8
3,10,1999,19.5,33.2,0,4.6
4,10,1999,21,29,0,3.8
5,10,1999,19.6,27.3,0,3.8
6,10,1999,19.4,23.2,0,2.8
7,10,1999,18.7,24.1,0,3.2
